specialty cheese,chewing gum,,,,,,,,,,,,
pip fruit,soda,bottled beer,canned beer,waffles,chocolate,,,,,,,,
sausage,pork,tropical fruit,root vegetables,herbs,whole milk,curd,yogurt,whipped/sour cream,chewing gum,male cosmetics,newspapers,,
other vegetables,butter,soda,bottled beer,liquor,rum,chocolate marshmallow,hygiene articles,newspapers,,,,,
pork,,,,,,,,,,,,,
meat,whole milk,sliced cheese,brown bread,pastry,fruit/vegetable juice,newspapers,,,,,,,
pork,other vegetables,whole milk,butter,whipped/sour cream,hard cheese,cat food,pet care,coffee,liquor,napkins,dishes,kitchen towels,
dessert,rolls/buns,napkins,newspapers,shopping bags,,,,,,,,,
other vegetables,cream cheese ,margarine,canned vegetables,bottled beer,,,,,,,,,
condensed milk,rolls/buns,brown bread,coffee,bottled water,soda,,,,,,,,
ice cream,brown bread,,,,,,,,,,,,
chicken,whole milk,frozen meals,domestic eggs,brown bread,ketchup,dog food,misc. beverages,napkins,,,,,
root vegetables,whole milk,condensed milk,frozen vegetables,rolls/buns,white bread,,,,,,,,
frankfurter,chicken,beef,citrus fruit,tropical fruit,root vegetables,other vegetables,curd,dessert,whipped/sour cream,soft cheese,cream cheese ,frozen vegetables,frozen meals
hamburger meat,,,,,,,,,,,,,
UHT-milk,ice cream,bottled water,soda,shopping bags,,,,,,,,,
frankfurter,sausage,chicken,citrus fruit,root vegetables,other vegetables,frozen vegetables,rice,newspapers,,,,,
pastry,soda,,,,,,,,,,,,
other vegetables,rolls/buns,bottled beer,,,,,,,,,,,
onions,other vegetables,soda,fruit/vegetable juice,,,,,,,,,,
pastry,canned beer,male cosmetics,newspapers,,,,,,,,,,
citrus fruit,root vegetables,whole milk,yogurt,whipped/sour cream,condensed milk,rolls/buns,flour,long life bakery product,,,,,
hamburger meat,,,,,,,,,,,,,
chicken,citrus fruit,root vegetables,other vegetables,butter,sweet spreads,coffee,,,,,,,
whole milk,white bread,flour,sugar,pot plants,,,,,,,,,
chicken,whole milk,semi-finished bread,jam,coffee,soda,napkins,shopping bags,,,,,,
shopping bags,,,,,,,,,,,,,
citrus fruit,root vegetables,margarine,misc. beverages,long life bakery product,waffles,,,,,,,,
citrus fruit,root vegetables,herbs,other vegetables,butter,whipped/sour cream,mayonnaise,rum,waffles,,,,,
chicken,yogurt,whipped/sour cream,frozen dessert,soda,pot plants,,,,,,,,
bottled beer,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,,,,,,,,,,,
pork,root vegetables,whole milk,UHT-milk,frozen meals,softener,shopping bags,,,,,,,
whole milk,,,,,,,,,,,,,
beef,tropical fruit,pip fruit,root vegetables,other vegetables,whole milk,yogurt,whipped/sour cream,mayonnaise,,,,,
sausage,meat,tropical fruit,rolls/buns,margarine,bottled water,bottled beer,skin care,hygiene articles,shopping bags,,,,
root vegetables,herbs,other vegetables,whole milk,butter milk,whipped/sour cream,shopping bags,,,,,,,
chicken,pip fruit,whole milk,rolls/buns,brown bread,pastry,semi-finished bread,margarine,bottled water,newspapers,,,,
turkey,beef,other vegetables,whipped/sour cream,baking powder,cat food,chocolate,,,,,,,
soda,,,,,,,,,,,,,
root vegetables,herbs,whole milk,butter,curd,rolls/buns,soda,chocolate,candy,,,,,
sausage,whole milk,semi-finished bread,flour,fruit/vegetable juice,napkins,,,,,,,,
pastry,soda,canned beer,white wine,newspapers,,,,,,,,,
sausage,citrus fruit,pip fruit,whole milk,dessert,domestic eggs,brown bread,margarine,specialty chocolate,,,,,
yogurt,rolls/buns,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,butter,whipped/sour cream,sliced cheese,domestic eggs,soups,coffee,detergent,,,
sausage,whole milk,yogurt,hard cheese,domestic eggs,brown bread,salty snack,waffles,chocolate,newspapers,,,,
ham,chicken,citrus fruit,other vegetables,whole milk,yogurt,whipped/sour cream,bottled beer,chocolate,softener,pot plants,,,
meat,whole milk,dessert,soft cheese,frozen meals,rolls/buns,misc. beverages,long life bakery product,chocolate,specialty bar,,,,
other vegetables,butter,fruit/vegetable juice,salty snack,chocolate,,,,,,,,,
meat,chicken,citrus fruit,other vegetables,whole milk,yogurt,frozen vegetables,white bread,napkins,,,,,
rolls/buns,,,,,,,,,,,,,
chicken,hamburger meat,grapes,other vegetables,whipped/sour cream,brown bread,canned beer,sparkling wine,flower (seeds),,,,,
sausage,root vegetables,whole milk,yogurt,,,,,,,,,,
canned beer,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,frozen vegetables,rolls/buns,pastry,,,,,,,,
hamburger meat,shopping bags,,,,,,,,,,,,
whole milk,curd,pastry,,,,,,,,,,,
frankfurter,pip fruit,whole milk,soda,,,,,,,,,,
newspapers,,,,,,,,,,,,,
whole milk,mayonnaise,soda,newspapers,,,,,,,,,,
rolls/buns,canned beer,,,,,,,,,,,,
other vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,waffles,seasonal products,,,,,,,
sausage,butter,,,,,,,,,,,,
sausage,tropical fruit,root vegetables,other vegetables,whole milk,frozen vegetables,domestic eggs,flour,margarine,sugar,ketchup,baking powder,canned vegetables,bottled water
canned beer,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,other vegetables,whole milk,cream cheese ,frozen meals,white bread,soda,salty snack,napkins,shopping bags,,
condensed milk,soda,,,,,,,,,,,,
margarine,long life bakery product,candles,,,,,,,,,,,
whole milk,pet care,,,,,,,,,,,,
yogurt,bottled water,canned beer,napkins,,,,,,,,,,
processed cheese,rolls/buns,soda,flower (seeds),,,,,,,,,,
grapes,rolls/buns,pastry,bottled beer,,,,,,,,,,
canned beer,,,,,,,,,,,,,
soda,,,,,,,,,,,,,
whole milk,rolls/buns,newspapers,,,,,,,,,,,
sausage,other vegetables,whole milk,yogurt,cream,frozen vegetables,frozen potato products,roll products ,rice,cat food,misc. beverages,fruit/vegetable juice,bottled beer,salty snack
pork,beverages,white bread,,,,,,,,,,,
pork,pip fruit,root vegetables,curd,yogurt,whipped/sour cream,UHT-milk,domestic eggs,salt,margarine,ketchup,,,
turkey,beef,semi-finished bread,,,,,,,,,,,
other vegetables,napkins,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,
hard cheese,salt,canned vegetables,,,,,,,,,,,
pork,hamburger meat,other vegetables,whole milk,brown bread,margarine,bottled water,bottled beer,flower (seeds),,,,,
citrus fruit,berries,curd,yogurt,soda,,,,,,,,,
sausage,pot plants,,,,,,,,,,,,
citrus fruit,other vegetables,frozen meals,domestic eggs,fruit/vegetable juice,pot plants,,,,,,,,
other vegetables,curd cheese,,,,,,,,,,,,
Instant food products,long life bakery product,specialty chocolate,cling film/bags,house keeping products,,,,,,,,,
sausage,root vegetables,ice cream,white bread,salt,,,,,,,,,
frankfurter,pip fruit,hard cheese,bottled water,chocolate,,,,,,,,,
chicken,flower (seeds),,,,,,,,,,,,
other vegetables,newspapers,,,,,,,,,,,,
chicken,turkey,citrus fruit,tropical fruit,berries,onions,whole milk,yogurt,whipped/sour cream,rolls/buns,pastry,margarine,cat food,soda
chicken,other vegetables,dessert,soda,,,,,,,,,,
ham,tropical fruit,butter,cream cheese ,domestic eggs,white bread,pastry,tea,fruit/vegetable juice,chocolate,shopping bags,,,
pip fruit,whole milk,yogurt,specialty cheese,domestic eggs,salty snack,photo/film,,,,,,,
sausage,chicken,pork,root vegetables,other vegetables,whole milk,rolls/buns,fruit/vegetable juice,canned beer,,,,,
ham,beef,other vegetables,yogurt,canned fish,,,,,,,,,
other vegetables,,,,,,,,,,,,,
sausage,citrus fruit,other vegetables,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,dessert,bottled water,soda,canned beer,seasonal products,,,,,,
ham,tropical fruit,newspapers,,,,,,,,,,,
tropical fruit,rolls/buns,chocolate,chocolate marshmallow,newspapers,,,,,,,,,
canned beer,,,,,,,,,,,,,
sugar,white wine,newspapers,,,,,,,,,,,
bottled water,soda,,,,,,,,,,,,
whole milk,yogurt,bottled beer,,,,,,,,,,,
pip fruit,other vegetables,butter milk,specialty cheese,frozen vegetables,white bread,sugar,coffee,,,,,,
rolls/buns,coffee,salty snack,long life bakery product,waffles,,,,,,,,,
whole milk,whipped/sour cream,domestic eggs,bottled water,soda,specialty chocolate,pot plants,,,,,,,
hamburger meat,berries,other vegetables,,,,,,,,,,,
soda,candy,,,,,,,,,,,,
whipped/sour cream,long life bakery product,napkins,pot plants,,,,,,,,,,
organic sausage,other vegetables,liquor (appetizer),red/blush wine,,,,,,,,,,
onions,other vegetables,,,,,,,,,,,,
sausage,chicken,pork,other vegetables,whole milk,butter,yogurt,margarine,fruit/vegetable juice,bottled beer,,,,
sausage,beef,citrus fruit,tropical fruit,berries,root vegetables,whole milk,white bread,brown bread,fruit/vegetable juice,bottled beer,cling film/bags,,
root vegetables,other vegetables,whole milk,pastry,cling film/bags,shopping bags,,,,,,,,
root vegetables,other vegetables,butter,rolls/buns,flour,bottled water,liquor,candy,,,,,,
pork,onions,other vegetables,butter,dessert,beverages,UHT-milk,specialty cheese,frozen vegetables,rolls/buns,coffee,shopping bags,,
whole milk,curd,soda,light bulbs,pot plants,shopping bags,,,,,,,,
ham,organic sausage,tropical fruit,pip fruit,onions,other vegetables,whole milk,butter,curd,yogurt,sliced cheese,salt,margarine,jam
frankfurter,meat,beef,other vegetables,frozen vegetables,white bread,pastry,soups,pickled vegetables,specialty vegetables,cat food,soda,,
UHT-milk,bottled water,chewing gum,cling film/bags,shopping bags,,,,,,,,,
frozen vegetables,soda,,,,,,,,,,,,
pip fruit,frozen meals,ice cream,fruit/vegetable juice,,,,,,,,,,
tropical fruit,root vegetables,domestic eggs,,,,,,,,,,,
meat,organic sausage,citrus fruit,whole milk,oil,soups,,,,,,,,
other vegetables,white bread,soda,bottled beer,,,,,,,,,,
root vegetables,other vegetables,sparkling wine,popcorn,shopping bags,,,,,,,,,
liqueur,,,,,,,,,,,,,
soda,,,,,,,,,,,,,
margarine,soda,,,,,,,,,,,,
frankfurter,beef,pip fruit,root vegetables,other vegetables,curd,yogurt,margarine,sugar,,,,,
sugar,,,,,,,,,,,,,
sausage,tropical fruit,butter milk,spread cheese,tidbits,bottled water,soda,bottled beer,,,,,,
chicken,root vegetables,other vegetables,whipped/sour cream,margarine,sauces,canned beer,shopping bags,,,,,,
domestic eggs,pastry,,,,,,,,,,,,
condensed milk,pastry,female sanitary products,shopping bags,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,
frankfurter,meat,pork,citrus fruit,yogurt,whipped/sour cream,frozen vegetables,frozen potato products,soda,,,,,
pork,tropical fruit,yogurt,sugar,bottled water,light bulbs,,,,,,,,
whole milk,,,,,,,,,,,,,
tropical fruit,whole milk,beverages,rolls/buns,,,,,,,,,,
pork,tropical fruit,yogurt,white bread,fruit/vegetable juice,,,,,,,,,
root vegetables,other vegetables,specialty chocolate,,,,,,,,,,,
citrus fruit,soda,misc. beverages,,,,,,,,,,,
house keeping products,,,,,,,,,,,,,
pip fruit,,,,,,,,,,,,,
ham,pip fruit,yogurt,frozen meals,bottled water,soda,napkins,,,,,,,
waffles,newspapers,,,,,,,,,,,,
beverages,UHT-milk,zwieback,misc. beverages,,,,,,,,,,
beverages,,,,,,,,,,,,,
citrus fruit,pip fruit,berries,frozen fish,white bread,pastry,long life bakery product,waffles,specialty bar,newspapers,,,,
ice cream,white bread,red/blush wine,salty snack,chocolate,specialty chocolate,dental care,,,,,,,
salty snack,chocolate,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,
white bread,brown bread,,,,,,,,,,,,
tropical fruit,pip fruit,berries,ice cream,white bread,,,,,,,,,
chocolate,,,,,,,,,,,,,
whole milk,frozen vegetables,pastry,cleaner,,,,,,,,,,
yogurt,,,,,,,,,,,,,
coffee,red/blush wine,,,,,,,,,,,,
soda,,,,,,,,,,,,,
butter milk,hard cheese,instant coffee,,,,,,,,,,,
pork,root vegetables,other vegetables,pastry,,,,,,,,,,
condensed milk,tidbits,rolls/buns,coffee,bottled water,soda,misc. beverages,cake bar,,,,,,
sugar,coffee,,,,,,,,,,,,
frankfurter,sausage,onions,other vegetables,curd,dessert,condensed milk,soft cheese,rolls/buns,pastry,potato products,soda,rum,specialty chocolate
sausage,packaged fruit/vegetables,yogurt,rolls/buns,seasonal products,,,,,,,,,
bottled water,,,,,,,,,,,,,
sausage,beef,tropical fruit,root vegetables,other vegetables,whole milk,brown bread,newspapers,,,,,,
salty snack,,,,,,,,,,,,,
light bulbs,,,,,,,,,,,,,
onions,whole milk,canned beer,hygiene articles,shopping bags,,,,,,,,,
tropical fruit,whole milk,yogurt,ice cream,bottled water,soda,hygiene articles,napkins,,,,,,
soups,canned vegetables,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,
bottled water,soda,female sanitary products,,,,,,,,,,,
other vegetables,whole milk,brown bread,,,,,,,,,,,
soda,bottled beer,liquor,,,,,,,,,,,
frankfurter,other vegetables,,,,,,,,,,,,
domestic eggs,pastry,hygiene articles,,,,,,,,,,,
curd cheese,bottled beer,,,,,,,,,,,,
butter,hard cheese,white bread,chocolate,candy,,,,,,,,,
whole milk,cream cheese ,roll products ,napkins,dishes,cling film/bags,,,,,,,,
pastry,,,,,,,,,,,,,
tropical fruit,oil,,,,,,,,,,,,
misc. beverages,canned beer,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,
root vegetables,bottled beer,chocolate,,,,,,,,,,,
ham,tropical fruit,dog food,soda,canned beer,,,,,,,,,
rolls/buns,,,,,,,,,,,,,
pastry,soda,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,
sausage,root vegetables,packaged fruit/vegetables,yogurt,frozen potato products,brown bread,soda,candy,,,,,,
other vegetables,condensed milk,coffee,detergent,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,
root vegetables,onions,other vegetables,whole milk,,,,,,,,,,
ice cream,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,chewing gum,,,,,,,,,,
citrus fruit,other vegetables,packaged fruit/vegetables,yogurt,margarine,sugar,artif. sweetener,baking powder,candles,,,,,
specialty chocolate,photo/film,,,,,,,,,,,,
candy,,,,,,,,,,,,,
margarine,pickled vegetables,coffee,bottled beer,chocolate marshmallow,,,,,,,,,
other vegetables,frozen meals,domestic eggs,,,,,,,,,,,
tropical fruit,other vegetables,newspapers,,,,,,,,,,,
tropical fruit,other vegetables,yogurt,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,
frankfurter,sausage,tropical fruit,whole milk,yogurt,whipped/sour cream,white bread,flour,oil,soda,hygiene articles,,,
misc. beverages,waffles,candy,,,,,,,,,,,
tropical fruit,grapes,other vegetables,curd,beverages,pastry,nut snack,,,,,,,
ham,whole milk,white bread,bottled beer,,,,,,,,,,
other vegetables,soft cheese,frozen meals,brown bread,canned fish,,,,,,,,,
tropical fruit,root vegetables,other vegetables,curd,yogurt,whipped/sour cream,cream cheese ,margarine,bottled water,newspapers,,,,
canned beer,,,,,,,,,,,,,
beef,,,,,,,,,,,,,
hamburger meat,whole milk,coffee,,,,,,,,,,,
whole milk,dessert,beverages,detergent,flower (seeds),,,,,,,,,
finished products,beef,citrus fruit,yogurt,frozen potato products,pastry,soups,coffee,candy,,,,,
other vegetables,yogurt,white bread,,,,,,,,,,,
citrus fruit,other vegetables,UHT-milk,rolls/buns,flour,,,,,,,,,
sausage,other vegetables,rolls/buns,fruit/vegetable juice,,,,,,,,,,
sausage,yogurt,rolls/buns,,,,,,,,,,,
pork,newspapers,,,,,,,,,,,,
berries,other vegetables,yogurt,margarine,mustard,fruit/vegetable juice,detergent,,,,,,,
sausage,pip fruit,processed cheese,frozen meals,pastry,semi-finished bread,dog food,syrup,,,,,,
berries,pastry,sugar,soda,chocolate,make up remover,,,,,,,,
sausage,liver loaf,ham,pip fruit,yogurt,soft cheese,sliced cheese,rolls/buns,white bread,brown bread,pastry,soda,canned beer,newspapers
pasta,,,,,,,,,,,,,
other vegetables,chocolate marshmallow,,,,,,,,,,,,
sausage,beef,hamburger meat,other vegetables,whole milk,butter,domestic eggs,roll products ,sauces,bottled beer,,,,
other vegetables,curd,soups,pudding powder,canned fish,,,,,,,,,
frankfurter,sausage,pork,pip fruit,onions,whole milk,domestic eggs,brown bread,hygiene articles,newspapers,,,,
sausage,,,,,,,,,,,,,
UHT-milk,brown bread,mustard,coffee,soda,dish cleaner,,,,,,,,
whole milk,butter,,,,,,,,,,,,
misc. beverages,napkins,,,,,,,,,,,,
liver loaf,dessert,domestic eggs,soda,cleaner,shopping bags,,,,,,,,
pet care,bottled water,soda,liquor (appetizer),,,,,,,,,,
whole milk,whipped/sour cream,cream cheese ,soda,,,,,,,,,,
chicken,other vegetables,,,,,,,,,,,,
dessert,long life bakery product,,,,,,,,,,,,
pork,beef,soda,canned beer,,,,,,,,,,
beef,root vegetables,packaged fruit/vegetables,whole milk,rolls/buns,pastry,oil,bottled water,soda,canned beer,,,,
soda,soap,,,,,,,,,,,,
pet care,coffee,bottled beer,,,,,,,,,,,
root vegetables,whipped/sour cream,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,yogurt,frozen meals,rolls/buns,soda,candy,kitchen towels,,,,,
chicken,root vegetables,other vegetables,whole milk,frozen vegetables,rolls/buns,margarine,soda,,,,,,
soda,misc. beverages,,,,,,,,,,,,
chicken,root vegetables,,,,,,,,,,,,
tropical fruit,yogurt,beverages,UHT-milk,fruit/vegetable juice,hygiene articles,,,,,,,,
beverages,specialty bar,,,,,,,,,,,,
onions,,,,,,,,,,,,,
whole milk,bottled beer,rum,,,,,,,,,,,
chicken,soda,,,,,,,,,,,,
tropical fruit,yogurt,frozen dessert,domestic eggs,tea,,,,,,,,,
citrus fruit,bottled water,dishes,,,,,,,,,,,
semi-finished bread,bottled beer,liquor,,,,,,,,,,,
tropical fruit,other vegetables,curd,dessert,sliced cheese,white bread,soda,fruit/vegetable juice,,,,,,
hamburger meat,citrus fruit,tropical fruit,whole milk,yogurt,brown bread,napkins,shopping bags,,,,,,
sausage,hamburger meat,whole milk,dessert,rolls/buns,specialty chocolate,detergent,,,,,,,
tropical fruit,other vegetables,pastry,long life bakery product,waffles,chocolate,specialty bar,shopping bags,,,,,,
curd,,,,,,,,,,,,,
tropical fruit,yogurt,rolls/buns,,,,,,,,,,,
tropical fruit,other vegetables,pickled vegetables,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,salty snack,long life bakery product,chewing gum,,,,,,,,
zwieback,,,,,,,,,,,,,
cream cheese ,spread cheese,,,,,,,,,,,,
rolls/buns,specialty bar,,,,,,,,,,,,
meat,tropical fruit,other vegetables,candy,,,,,,,,,,
brown bread,sauces,pet care,,,,,,,,,,,
soda,,,,,,,,,,,,,
UHT-milk,brown bread,coffee,shopping bags,,,,,,,,,,
frankfurter,organic sausage,whole milk,chewing gum,,,,,,,,,,
meat,chicken,root vegetables,other vegetables,whole milk,whipped/sour cream,rolls/buns,abrasive cleaner,cleaner,napkins,house keeping products,,,
whole milk,,,,,,,,,,,,,
sausage,hamburger meat,packaged fruit/vegetables,whole milk,processed cheese,frozen vegetables,rolls/buns,white bread,tea,long life bakery product,cling film/bags,photo/film,,
herbs,other vegetables,sliced cheese,cream cheese ,salt,oil,margarine,fruit/vegetable juice,bottled beer,chewing gum,hygiene articles,,,
whole milk,butter milk,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,
brown bread,jam,fruit/vegetable juice,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,
other vegetables,baking powder,napkins,,,,,,,,,,,
pork,tropical fruit,whole milk,rolls/buns,chocolate,newspapers,,,,,,,,
flower soil/fertilizer,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,
grapes,root vegetables,whole milk,curd,whipped/sour cream,jam,,,,,,,,
liver loaf,pork,citrus fruit,other vegetables,yogurt,misc. beverages,,,,,,,,
rolls/buns,,,,,,,,,,,,,
citrus fruit,tropical fruit,onions,whole milk,domestic eggs,cat food,,,,,,,,
sausage,whole milk,,,,,,,,,,,,
pastry,jam,,,,,,,,,,,,
beverages,bottled water,long life bakery product,,,,,,,,,,,
beverages,brown bread,pastry,soda,newspapers,shopping bags,,,,,,,,
other vegetables,whole milk,brown bread,cat food,chewing gum,napkins,,,,,,,,
tropical fruit,packaged fruit/vegetables,sliced cheese,,,,,,,,,,,
beef,root vegetables,white bread,soda,,,,,,,,,,
frozen dessert,margarine,canned fruit,soda,shopping bags,,,,,,,,,
soda,,,,,,,,,,,,,
pork,specialty vegetables,bottled water,soda,bottled beer,,,,,,,,,
